Drone,RouteIndex,LegIndex,OriginName,OriginLongitude_deg,OriginLatitude_deg,OriginAltitude_mWGS84,DestName,DestLongitude_deg,DestLatitude_deg,DestAltitude_mWGS84,StraightLineDist_m,ActualFlownDist_m,DetourRatio,WaypointCount,DepartureSimTime,ArrivalSimTime,LegDuration_simUnits,CruiseSpeed_mps,AvgSpeed_mps,DepartBattery_pct,ArriveBattery_pct,DepartCargo,ArriveCargo,DestReadyTime,DestDueTime,ArrivedOnTime,DistanceUnit,TimeUnit,SpeedUnit,AltitudeUnit,CoordSystem
V01,10,8,C106,121.526433,29.849193,105.0,C167,121.529540,29.849193,25.0,310.2,309.7,0.998,4,965.94,998.58,32.64,30.0,9.5,83.2,82.7,50,50,673.0,748.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,10,9,C167,121.529540,29.849193,115.0,C034,121.529540,29.850550,25.0,175.7,160.9,0.916,4,1000.01,1018.49,18.48,30.0,8.7,82.7,82.4,30,30,772.0,835.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,10,10,C034,121.529540,29.850550,125.0,C095,121.529022,29.851002,25.0,122.6,80.9,0.660,4,1019.89,1029.65,9.76,30.0,8.3,82.4,82.3,20,20,865.0,925.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,3,2,C072,121.516073,29.851907,45.0,C050,121.576675,29.888998,25.0,7152.3,7162.3,1.001,4,369.88,1038.25,668.37,15.0,10.7,94.6,81.1,150,150,221.0,277.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,3,3,C050,121.576675,29.888998,55.0,C156,121.577193,29.889450,25.0,77.0,80.9,1.051,4,1039.69,1049.48,9.79,30.0,8.3,81.1,80.9,130,130,307.0,374.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,2,12,C004,121.516073,29.851002,145.0,C017,121.543525,29.865024,25.0,3074.7,3082.4,1.002,4,765.89,1057.65,291.76,30.0,10.6,89.3,84.6,10,10,824.0,890.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,3,4,C156,121.577193,29.889450,65.0,C112,121.577711,29.888998,25.0,81.4,80.9,0.994,4,1050.98,1060.49,9.51,30.0,8.5,80.9,80.7,110,110,405.0,459.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,3,5,C112,121.577711,29.888998,75.0,C168,121.579265,29.888998,25.0,157.9,159.8,1.012,4,1061.98,1079.94,17.96,30.0,8.9,80.7,80.4,90,90,507.0,543.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,3,6,C168,121.579265,29.888998,85.0,C079,121.579783,29.888998,25.0,78.1,59.9,0.768,4,1081.31,1089.90,8.59,30.0,7.0,80.4,80.3,80,80,595.0,636.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,5,12,C149,121.561136,29.881308,145.0,Depot,121.550259,29.870000,25.0,1641.8,1647.4,1.003,4,935.07,1092.59,157.52,30.0,10.5,84.0,81.5,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,6,10,C189,121.581855,29.843313,125.0,Depot,121.550259,29.870000,25.0,4254.4,4263.2,1.002,4,695.07,1099.50,404.42,30.0,10.5,88.5,82.0,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,3,7,C079,121.579783,29.888998,95.0,C029,121.579783,29.887188,25.0,213.0,211.2,0.991,4,1091.26,1115.18,23.91,30.0,8.8,80.3,79.9,60,60,677.0,743.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,3,8,C029,121.579783,29.887188,105.0,C087,121.578747,29.887188,25.0,128.0,109.9,0.859,4,1116.71,1129.50,12.79,30.0,8.6,79.9,79.7,50,50,778.0,825.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,2,13,C017,121.543525,29.865024,155.0,Depot,121.550259,29.870000,25.0,862.9,863.0,1.000,4,1059.00,1143.66,84.66,30.0,10.2,84.6,83.2,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,12,0,Depot,121.550259,29.870000,125.0,C143,121.522289,29.855978,25.0,3117.0,3135.9,1.006,6,846.23,1146.85,300.62,15.0,10.4,90.9,85.9,20,20,314.0,358.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,4,14,C016,121.532648,29.899401,165.0,Depot,121.550259,29.870000,25.0,3686.5,3693.8,1.002,4,795.44,1146.85,351.41,30.0,10.5,87.7,82.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,8,10,C162,121.566834,29.865477,125.0,Depot,121.550259,29.870000,25.0,1678.5,1685.5,1.004,4,987.24,1150.38,163.15,30.0,10.3,81.6,79.0,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,3,9,C087,121.578747,29.887188,115.0,C042,121.576675,29.888093,25.0,241.1,233.6,0.969,4,1130.83,1157.14,26.31,30.0,8.9,79.7,79.3,30,30,870.0,923.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,10,11,C095,121.529022,29.851002,135.0,C155,121.546633,29.864120,25.0,2241.4,2248.7,1.003,4,1031.14,1247.88,216.74,30.0,10.4,82.3,78.7,10,10,79.0,140.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,11,1,C083,121.522807,29.857787,165.0,Depot,121.550259,29.870000,25.0,2978.5,2987.7,1.003,5,968.72,1254.62,285.90,30.0,10.5,83.9,79.3,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,11,C084,121.514520,29.849193,135.0,Depot,121.550259,29.870000,25.0,4152.5,4161.0,1.002,4,904.58,1300.04,395.46,30.0,10.5,85.9,79.6,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,10,12,C155,121.546633,29.864120,145.0,Depot,121.550259,29.870000,25.0,751.1,751.5,1.000,4,1249.23,1322.42,73.19,30.0,10.3,78.7,77.6,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,13,0,Depot,121.550259,29.870000,155.0,C176,121.522289,29.855526,25.0,3143.6,3151.9,1.003,5,1092.59,1391.58,298.99,15.0,10.5,81.5,76.5,20,20,387.0,466.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,16,0,Depot,121.550259,29.870000,175.0,C108,121.525397,29.855526,25.0,2891.5,2897.6,1.002,4,1146.85,1421.20,274.34,15.0,10.6,82.1,77.6,20,20,950.0,1003.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,15,0,Depot,121.550259,29.870000,165.0,C121,121.523843,29.855073,25.0,3043.6,3050.3,1.002,4,1143.66,1432.83,289.17,15.0,10.5,83.2,78.5,20,20,665.0,738.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,12,1,C143,121.522289,29.855978,135.0,Depot,121.550259,29.870000,25.0,3117.3,3126.4,1.003,5,1148.63,1445.88,297.24,30.0,10.5,85.9,81.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,3,10,C042,121.576675,29.888093,125.0,Depot,121.550259,29.870000,25.0,3247.2,3255.7,1.003,4,1158.73,1466.22,307.49,30.0,10.6,79.3,74.3,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,14,0,Depot,121.550259,29.870000,135.0,C125,121.517109,29.849645,25.0,3918.4,3926.9,1.002,4,1099.50,1473.94,374.45,15.0,10.5,82.0,75.9,10,10,516.0,574.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,17,0,Depot,121.550259,29.870000,135.0,C182,121.575639,29.901210,25.0,4247.7,4256.3,1.002,4,1150.38,1553.87,403.48,15.0,10.5,79.0,72.3,20,20,234.0,298.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,18,0,Depot,121.550259,29.870000,175.0,C163,121.576157,29.899853,25.0,4156.4,4163.7,1.002,4,1254.62,1648.60,393.99,15.0,10.6,79.3,72.9,10,10,417.0,482.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,19,0,Depot,121.550259,29.870000,145.0,C194,121.576675,29.898949,25.0,4106.4,4114.6,1.002,4,1300.04,1688.34,388.30,15.0,10.6,79.6,73.1,20,20,517.0,567.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,13,1,C176,121.522289,29.855526,165.0,Depot,121.550259,29.870000,25.0,3144.0,3151.9,1.003,5,1392.97,1692.58,299.61,30.0,10.5,76.5,71.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,16,1,C108,121.525397,29.855526,185.0,Depot,121.550259,29.870000,25.0,2892.0,2897.6,1.002,4,1422.64,1698.43,275.79,30.0,10.5,77.6,73.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,20,0,Depot,121.550259,29.870000,155.0,C145,121.577193,29.897592,25.0,4021.6,4029.5,1.002,4,1322.42,1703.13,380.70,15.0,10.6,77.6,71.3,20,20,608.0,661.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,15,1,C121,121.523843,29.855073,175.0,Depot,121.550259,29.870000,25.0,3044.0,3050.3,1.002,4,1434.29,1724.44,290.15,30.0,10.5,78.5,73.8,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,22,0,Depot,121.550259,29.870000,135.0,C123,121.575121,29.887188,25.0,3067.7,3075.8,1.003,4,1466.22,1758.82,292.60,15.0,10.5,74.3,69.6,10,10,972.0,1008.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,21,0,Depot,121.550259,29.870000,145.0,C195,121.575639,29.897139,25.0,3887.0,3895.1,1.002,4,1445.88,1812.34,366.46,15.0,10.6,81.1,75.0,20,20,692.0,765.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,14,1,C125,121.517109,29.849645,145.0,Depot,121.550259,29.870000,25.0,3918.7,3926.9,1.002,4,1475.43,1845.51,370.08,30.0,10.6,75.9,69.9,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,17,1,C182,121.575639,29.901210,145.0,Depot,121.550259,29.870000,25.0,4248.0,4256.3,1.002,4,1555.27,1955.54,400.28,30.0,10.6,72.3,65.9,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,18,1,C163,121.576157,29.899853,185.0,Depot,121.550259,29.870000,25.0,4156.8,4163.7,1.002,4,1649.98,2044.41,394.43,30.0,10.6,72.9,66.6,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,22,1,C123,121.575121,29.887188,145.0,Depot,121.550259,29.870000,25.0,3068.1,3075.8,1.002,4,1760.23,2052.81,292.59,30.0,10.5,69.6,64.9,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,26,0,Depot,121.550259,29.870000,155.0,C138,121.532648,29.885831,25.0,2449.3,2455.8,1.003,4,1845.51,2080.63,235.12,15.0,10.4,69.9,66.1,20,20,776.0,852.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,19,1,C194,121.576675,29.898949,155.0,Depot,121.550259,29.870000,25.0,4106.7,4114.6,1.002,4,1689.78,2080.63,390.86,30.0,10.5,73.1,66.8,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,20,1,C145,121.577193,29.897592,165.0,Depot,121.550259,29.870000,25.0,4021.9,4029.5,1.002,4,1704.60,2086.51,381.92,30.0,10.6,71.3,65.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,23,0,Depot,121.550259,29.870000,175.0,C008,121.517109,29.899401,25.0,4574.3,4581.9,1.002,4,1692.58,2127.46,434.87,15.0,10.5,71.7,64.2,40,40,351.0,386.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,24,0,Depot,121.550259,29.870000,195.0,C186,121.515555,29.899401,25.0,4680.9,4687.8,1.001,4,1698.43,2142.88,444.45,15.0,10.5,73.1,65.8,20,20,433.0,491.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,25,0,Depot,121.550259,29.870000,185.0,C127,121.515037,29.898044,25.0,4613.1,4620.3,1.002,4,1724.44,2162.71,438.27,15.0,10.5,73.8,66.7,10,10,526.0,584.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,21,1,C195,121.575639,29.897139,155.0,Depot,121.550259,29.870000,25.0,3887.3,3895.1,1.002,4,1813.73,2185.51,371.78,30.0,10.5,75.0,69.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,27,0,Depot,121.550259,29.870000,155.0,C036,121.522807,29.855073,25.0,3127.2,3134.6,1.002,5,1955.54,2257.62,302.07,15.0,10.4,65.9,60.8,30,30,493.0,544.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,31,0,Depot,121.550259,29.870000,175.0,C048,121.566316,29.881760,25.0,2032.1,2036.6,1.002,4,2086.51,2280.47,193.96,15.0,10.5,65.1,62.0,10,10,101.0,160.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,26,1,C138,121.532648,29.885831,165.0,Depot,121.550259,29.870000,25.0,2449.8,2455.8,1.002,4,2082.02,2313.09,231.07,30.0,10.6,66.1,62.4,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,28,0,Depot,121.550259,29.870000,195.0,C033,121.523325,29.855526,25.0,3060.2,3065.5,1.002,4,2044.41,2332.72,288.31,15.0,10.6,66.6,61.7,30,30,582.0,638.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,29,0,Depot,121.550259,29.870000,155.0,C165,121.523843,29.855978,25.0,2989.4,2996.8,1.002,5,2052.81,2339.62,286.81,15.0,10.4,64.9,60.2,10,10,764.0,823.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,30,0,Depot,121.550259,29.870000,165.0,C158,121.529540,29.852359,25.0,2803.4,2809.9,1.002,4,2080.63,2346.50,265.87,15.0,10.6,66.8,62.5,20,20,960.0,1016.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,31,1,C048,121.566316,29.881760,185.0,Depot,121.550259,29.870000,25.0,2032.9,2036.6,1.002,4,2281.90,2473.87,191.97,30.0,10.6,62.0,58.9,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,27,1,C036,121.522807,29.855073,165.0,Depot,121.550259,29.870000,25.0,3127.7,3135.4,1.002,5,2258.95,2550.54,291.59,30.0,10.8,60.8,56.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,23,1,C008,121.517109,29.899401,185.0,Depot,121.550259,29.870000,25.0,4574.7,4581.9,1.002,4,2128.84,2556.28,427.44,30.0,10.7,64.2,57.4,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,32,0,Depot,121.550259,29.870000,165.0,C075,121.575639,29.899853,25.0,4126.3,4133.9,1.002,4,2185.51,2570.65,385.14,15.0,10.7,69.1,62.6,30,30,334.0,384.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,24,1,C186,121.515555,29.899401,205.0,Depot,121.550259,29.870000,25.0,4681.3,4687.8,1.001,4,2144.38,2581.76,437.38,30.0,10.7,65.8,58.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,25,1,C127,121.515037,29.898044,195.0,Depot,121.550259,29.870000,25.0,4613.4,4620.3,1.001,4,2164.11,2595.81,431.70,30.0,10.7,66.7,59.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,30,1,C158,121.529540,29.852359,175.0,Depot,121.550259,29.870000,25.0,2803.9,2809.9,1.002,4,2348.14,2610.03,261.88,30.0,10.7,62.5,58.3,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,28,1,C033,121.523325,29.855526,205.0,Depot,121.550259,29.870000,25.0,3060.8,3065.5,1.002,4,2334.08,2621.41,287.33,30.0,10.7,61.7,57.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,29,1,C165,121.523843,29.855978,165.0,Depot,121.550259,29.870000,25.0,2989.9,3008.1,1.006,5,2341.04,2621.41,280.37,30.0,10.7,60.2,55.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,33,0,Depot,121.550259,29.870000,175.0,C052,121.575121,29.897592,25.0,3896.3,3903.4,1.002,4,2313.09,2677.49,364.41,15.0,10.7,62.4,56.3,20,20,782.0,857.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,35,0,Depot,121.550259,29.870000,175.0,C144,121.530576,29.873166,25.0,1936.0,1940.2,1.002,4,2550.54,2731.91,181.37,15.0,10.7,56.1,53.1,20,20,100.0,157.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,36,0,Depot,121.550259,29.870000,195.0,C184,121.530058,29.888998,25.0,2878.3,2883.3,1.002,4,2556.28,2821.03,264.75,15.0,10.9,57.4,53.0,20,20,401.0,481.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,37,0,Depot,121.550259,29.870000,215.0,C199,121.531612,29.887188,25.0,2630.8,2633.9,1.001,4,2581.76,2822.31,240.56,15.0,10.9,58.7,54.8,10,10,506.0,566.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,34,0,Depot,121.550259,29.870000,195.0,C092,121.574085,29.898044,25.0,3876.8,3883.1,1.002,4,2473.87,2828.82,354.95,15.0,10.9,58.9,53.1,10,10,870.0,953.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,38,0,Depot,121.550259,29.870000,205.0,C037,121.530576,29.886284,25.0,2629.1,2632.9,1.001,4,2595.81,2835.51,239.71,15.0,11.0,59.7,55.8,10,10,602.0,657.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,39,0,Depot,121.550259,29.870000,185.0,C081,121.531612,29.885379,25.0,2486.4,2491.2,1.002,4,2610.03,2837.04,227.01,15.0,11.0,58.3,54.6,10,10,683.0,760.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,40,0,Depot,121.550259,29.870000,175.0,C137,121.532130,29.884474,25.0,2380.8,2386.0,1.002,4,2621.41,2838.48,217.07,15.0,11.0,55.7,52.2,10,10,877.0,938.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,41,0,Depot,121.550259,29.870000,215.0,C135,121.528505,29.886736,25.0,2810.5,2814.0,1.001,4,2621.41,2875.91,254.50,15.0,11.1,57.1,52.9,20,20,206.0,275.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,35,1,C144,121.530576,29.873166,185.0,Depot,121.550259,29.870000,25.0,1936.8,1940.2,1.002,4,2733.26,2909.12,175.85,30.0,11.0,53.1,50.3,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,32,1,C075,121.575639,29.899853,175.0,Depot,121.550259,29.870000,25.0,4126.6,4133.9,1.002,4,2572.07,2949.34,377.27,30.0,11.0,62.6,56.5,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,33,1,C052,121.575121,29.897592,185.0,Depot,121.550259,29.870000,25.0,3896.7,3903.4,1.002,4,2678.90,3032.75,353.86,30.0,11.0,56.3,50.6,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,40,1,C137,121.532130,29.884474,185.0,Depot,121.550259,29.870000,25.0,2381.4,2386.0,1.002,4,2839.93,3058.97,219.04,30.0,10.9,52.2,48.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,37,1,C199,121.531612,29.887188,225.0,Depot,121.550259,29.870000,25.0,2631.6,2633.9,1.001,4,2823.58,3064.86,241.28,30.0,10.9,54.8,51.0,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,39,1,C081,121.531612,29.885379,195.0,Depot,121.550259,29.870000,25.0,2487.1,2491.2,1.002,4,2838.48,3067.95,229.47,30.0,10.9,54.6,50.9,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,38,1,C037,121.530576,29.886284,215.0,Depot,121.550259,29.870000,25.0,2629.8,2632.9,1.001,4,2837.04,3079.65,242.61,30.0,10.9,55.8,51.9,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,36,1,C184,121.530058,29.888998,205.0,Depot,121.550259,29.870000,25.0,2878.9,2883.3,1.002,4,2822.31,3088.40,266.08,30.0,10.8,53.0,48.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,41,1,C135,121.528505,29.886736,225.0,Depot,121.550259,29.870000,25.0,2811.1,2814.0,1.001,4,2877.24,3139.53,262.29,30.0,10.7,52.9,48.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,34,1,C092,121.574085,29.898044,205.0,Depot,121.550259,29.870000,25.0,3877.3,3883.1,1.002,4,2830.12,3189.27,359.15,30.0,10.8,53.1,47.4,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,42,0,Depot,121.550259,29.870000,195.0,C058,121.524879,29.890355,25.0,3337.6,3343.2,1.002,4,2909.12,3221.23,312.12,15.0,10.7,50.3,45.2,10,10,306.0,376.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,50,0,Depot,121.550259,29.870000,235.0,C045,121.560100,29.871357,25.0,983.5,970.8,0.987,4,3139.53,3232.40,92.87,15.0,10.5,48.7,47.2,10,10,19.0,94.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,50,1,C045,121.560100,29.871357,245.0,Depot,121.550259,29.870000,25.0,985.7,970.8,0.985,4,3233.90,3323.88,89.98,30.0,10.8,47.2,45.8,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,43,0,Depot,121.550259,29.870000,185.0,C185,121.516591,29.892164,25.0,4078.7,4085.6,1.002,4,2949.34,3326.71,377.38,15.0,10.8,56.5,50.3,20,20,425.0,484.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,49,0,Depot,121.550259,29.870000,215.0,C056,121.532130,29.893973,25.0,3193.3,3197.6,1.001,4,3088.40,3383.18,294.79,15.0,10.8,48.7,43.9,20,20,1130.0,1198.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,44,0,Depot,121.550259,29.870000,195.0,C117,121.517627,29.890355,25.0,3879.4,3885.7,1.002,4,3032.75,3392.70,359.94,15.0,10.8,50.6,44.8,10,10,801.0,872.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,51,0,Depot,121.550259,29.870000,215.0,C014,121.565798,29.886284,25.0,2357.8,2360.1,1.001,4,3189.27,3404.56,215.29,15.0,11.0,47.4,43.9,10,10,567.0,626.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,45,0,Depot,121.550259,29.870000,195.0,C049,121.518663,29.889902,25.0,3769.1,3775.3,1.002,4,3058.97,3408.58,349.62,15.0,10.8,48.7,42.9,20,20,904.0,954.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,48,0,Depot,121.550259,29.870000,225.0,C157,121.521253,29.897592,25.0,4156.1,4161.3,1.001,4,3079.65,3461.50,381.85,15.0,10.9,51.9,45.7,10,10,712.0,784.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,47,0,Depot,121.550259,29.870000,205.0,C098,121.519181,29.898949,25.0,4401.3,4407.6,1.001,4,3067.95,3472.50,404.55,15.0,10.9,50.9,44.3,10,10,629.0,677.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,46,0,Depot,121.550259,29.870000,235.0,C088,121.518145,29.900758,25.0,4618.1,4623.3,1.001,4,3064.86,3490.27,425.41,15.0,10.9,51.0,43.8,30,30,234.0,316.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,42,1,C058,121.524879,29.890355,205.0,Depot,121.550259,29.870000,25.0,3338.1,3343.2,1.002,4,3222.62,3525.96,303.34,30.0,11.0,45.2,40.4,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,52,0,Depot,121.550259,29.870000,255.0,C059,121.565280,29.887188,25.0,2409.0,2408.0,1.000,4,3323.88,3545.24,221.36,15.0,10.9,45.8,42.2,20,20,952.0,992.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,53,0,Depot,121.550259,29.870000,215.0,C078,121.546115,29.864572,25.0,748.4,733.8,0.981,4,3525.96,3604.51,78.55,15.0,9.3,40.4,39.1,20,20,173.0,229.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,51,1,C014,121.565798,29.886284,225.0,Depot,121.550259,29.870000,25.0,2358.6,2360.1,1.001,4,3405.88,3630.57,224.69,30.0,10.5,43.9,40.3,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,53,1,C078,121.546115,29.864572,225.0,Depot,121.550259,29.870000,25.0,751.0,733.8,0.977,4,3605.91,3668.46,62.54,30.0,11.7,39.1,38.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
