Drone,RouteIndex,StopIndex,CustomerNo,Demand,PlannedArrival,ActualArrival,ReadyTime,DueTime,ServiceTime,OnTime,Late,Lateness,WaitTime,SpeedMps,BatteryPct,CargoLoad,Longitude,Latitude,Timestamp
V01,72,1,103,30,236.0,4382.8,128.0,195.0,90.0,NO,YES,4187.8,0.0,30.0,28.0,30,121.579783,29.851002,2026-04-07 21:56:25
V03,71,1,22,10,250.1,4398.2,410.0,470.0,90.0,NO,YES,3928.2,0.0,30.0,26.3,10,121.536274,29.901663,2026-04-07 21:56:25
V10,73,1,164,30,163.6,4452.9,49.0,119.0,90.0,NO,YES,4333.9,0.0,30.0,28.4,30,121.564244,29.851455,2026-04-07 21:56:26
V09,75,1,5,20,209.8,4527.7,128.0,179.0,90.0,NO,YES,4348.7,0.0,30.0,28.3,20,121.526951,29.850098,2026-04-07 21:56:27
V04,74,1,171,30,304.1,4628.9,153.0,210.0,90.0,NO,YES,4418.9,0.0,30.0,29.0,30,121.583927,29.841051,2026-04-07 21:56:30
V10,79,1,62,20,77.8,4750.3,23.0,66.0,90.0,NO,YES,4684.3,0.0,30.0,23.6,20,121.552331,29.880403,2026-04-07 21:56:32
V07,76,1,21,20,241.3,4757.2,72.0,141.0,90.0,NO,YES,4616.2,0.0,30.0,23.2,20,121.570460,29.897592,2026-04-07 21:56:32
V02,77,1,30,20,107.3,4773.1,32.0,102.0,90.0,NO,YES,4671.1,0.0,30.0,22.3,20,121.557510,29.883117,2026-04-07 21:56:32
V01,81,1,73,20,117.9,4811.5,35.0,92.0,90.0,NO,YES,4719.5,0.0,30.0,21.1,20,121.559064,29.855978,2026-04-07 21:56:33
V06,83,1,118,20,184.9,4923.9,115.0,180.0,90.0,NO,YES,4743.9,0.0,30.0,18.7,20,121.524879,29.858240,2026-04-07 21:56:35
V05,78,1,60,20,259.4,4952.2,77.0,132.0,90.0,NO,YES,4820.2,0.0,30.0,19.3,20,121.514520,29.853716,2026-04-07 21:56:36
V03,82,1,104,20,263.4,5008.5,142.0,197.0,90.0,NO,YES,4811.5,0.0,30.0,16.4,20,121.518145,29.892164,2026-04-07 21:56:37
V08,80,1,65,20,311.2,5024.6,250.0,300.0,90.0,NO,YES,4724.6,0.0,30.0,16.7,20,121.583927,29.839694,2026-04-07 21:56:37
V09,84,1,134,20,219.5,5041.1,128.0,185.0,90.0,NO,YES,4856.1,0.0,30.0,19.9,20,121.575639,29.889902,2026-04-07 21:56:38
V10,85,1,148,20,234.0,5121.5,70.0,141.0,90.0,NO,YES,4980.5,0.0,30.0,17.5,20,121.579783,29.851455,2026-04-07 21:56:39
V01,87,1,190,20,186.6,5175.8,55.0,128.0,90.0,NO,YES,5047.8,0.0,30.0,15.1,20,121.528505,29.853264,2026-04-07 21:56:40
V02,86,1,159,20,229.6,5175.8,137.0,182.0,90.0,NO,YES,4993.8,0.0,30.0,15.8,20,121.534720,29.898044,2026-04-07 21:56:40
V07,89,1,57,10,179.0,5254.8,53.0,123.0,90.0,NO,YES,5131.8,0.0,30.0,15.2,10,121.524879,29.860049,2026-04-07 21:56:42
V04,88,1,32,10,282.9,5329.4,84.0,147.0,90.0,NO,YES,5182.4,0.0,30.0,17.7,10,121.580819,29.842408,2026-04-07 21:56:44
V09,92,1,101,10,118.4,5456.7,35.0,91.0,90.0,NO,YES,5365.7,0.0,30.0,13.3,10,121.532130,29.872714,2026-04-07 21:56:46
V06,90,1,82,10,266.4,5473.5,148.0,199.0,90.0,NO,YES,5274.5,0.0,30.0,9.8,10,121.515037,29.851002,2026-04-07 21:56:46
V05,91,1,93,10,170.1,5477.0,51.0,93.0,90.0,NO,YES,5384.0,0.0,30.0,10.9,10,121.528505,29.883117,2026-04-07 21:56:46
V08,94,1,133,10,129.8,5561.3,38.0,93.0,90.0,NO,YES,5468.3,0.0,30.0,8.1,10,121.565280,29.881760,2026-04-07 21:56:48
V03,93,1,114,10,219.2,5594.5,65.0,133.0,90.0,NO,YES,5461.5,0.0,30.0,7.0,10,121.534202,29.896235,2026-04-07 21:56:49
V10,96,1,170,10,217.1,5665.3,65.0,126.0,90.0,NO,YES,5539.3,0.0,30.0,8.7,10,121.575121,29.889902,2026-04-07 21:56:50
V01,95,1,161,10,256.1,5705.5,76.0,144.0,90.0,NO,YES,5561.5,0.0,30.0,6.6,10,121.519181,29.891712,2026-04-07 21:56:51
V02,97,1,177,10,289.4,5795.9,86.0,142.0,90.0,NO,YES,5653.9,0.0,30.0,5.7,10,121.522289,29.900758,2026-04-07 21:56:53
