Drone,RouteIndex,StopIndex,CustomerNo,Demand,PlannedArrival,ActualArrival,ReadyTime,DueTime,ServiceTime,OnTime,Late,Lateness,WaitTime,SpeedMps,BatteryPct,CargoLoad,Longitude,Latitude,Timestamp
V01,10,73,56,20,7851.1,2180.8,1130.0,1198.0,90.0,NO,YES,982.8,0.0,30.0,67.2,0,121.532130,29.893973,2026-04-07 21:50:30
V01,10,74,35,20,8088.3,2389.1,380.0,440.0,90.0,NO,YES,1949.1,0.0,30.0,63.9,0,121.526951,29.874523,2026-04-07 21:50:34
V01,10,75,9,20,8201.9,2421.8,655.0,721.0,90.0,NO,YES,1700.8,0.0,30.0,63.4,0,121.530576,29.874071,2026-04-07 21:50:35
V01,10,76,99,10,8298.5,2435.9,841.0,902.0,90.0,NO,YES,1533.9,0.0,30.0,63.2,0,121.531612,29.874071,2026-04-07 21:50:35
V01,10,77,1,20,8393.3,2445.5,750.0,809.0,90.0,NO,YES,1636.5,0.0,30.0,63.1,0,121.531094,29.873619,2026-04-07 21:50:35
V01,10,78,71,20,8493.8,2463.2,561.0,632.0,90.0,NO,YES,1831.2,0.0,30.0,62.9,0,121.529540,29.874071,2026-04-07 21:50:36
V01,10,79,126,10,8591.2,2476.7,479.0,529.0,90.0,NO,YES,1947.7,0.0,30.0,62.7,0,121.528505,29.873619,2026-04-07 21:50:36
V01,10,80,166,10,8686.0,2486.2,284.0,349.0,90.0,NO,YES,2137.2,0.0,30.0,62.6,0,121.527987,29.873166,2026-04-07 21:50:36
V01,10,81,119,20,8786.5,2502.9,188.0,260.0,90.0,NO,YES,2242.9,0.0,30.0,62.3,0,121.528505,29.871809,2026-04-07 21:50:36
V01,10,82,144,20,8893.2,2528.1,100.0,157.0,90.0,NO,YES,2371.1,0.0,30.0,62.0,0,121.530576,29.873166,2026-04-07 21:50:37
V01,10,83,101,10,8993.7,2545.9,35.0,91.0,90.0,NO,YES,2454.9,0.0,30.0,61.7,0,121.532130,29.872714,2026-04-07 21:50:37
V01,10,84,53,10,9104.0,2577.7,928.0,1000.0,90.0,NO,YES,1577.7,0.0,30.0,61.3,0,121.531612,29.875428,2026-04-07 21:50:38
V01,10,85,21,20,9492.6,2961.3,72.0,141.0,90.0,NO,YES,2820.3,0.0,30.0,55.1,0,121.570460,29.897592,2026-04-07 21:50:46
V01,10,86,23,30,9604.9,2993.6,140.0,199.0,90.0,NO,YES,2794.6,0.0,30.0,54.6,0,121.573567,29.898949,2026-04-07 21:50:46
V01,10,87,92,10,9702.4,3008.0,870.0,953.0,90.0,NO,YES,2055.0,0.0,30.0,54.5,0,121.574085,29.898044,2026-04-07 21:50:47
V01,10,88,52,20,9799.8,3022.5,782.0,857.0,90.0,NO,YES,2165.5,0.0,30.0,54.3,0,121.575121,29.897592,2026-04-07 21:50:47
V01,10,89,195,20,9894.5,3033.8,692.0,765.0,90.0,NO,YES,2268.8,0.0,30.0,54.1,0,121.575639,29.897139,2026-04-07 21:50:47
V01,10,90,145,20,9995.1,3051.6,608.0,661.0,90.0,NO,YES,2390.6,0.0,30.0,53.9,0,121.577193,29.897592,2026-04-07 21:50:47
V01,10,91,194,20,10095.6,3069.6,517.0,567.0,90.0,NO,YES,2502.6,0.0,30.0,53.6,0,121.576675,29.898949,2026-04-07 21:50:48
V01,10,92,163,10,10193.1,3083.6,417.0,482.0,90.0,NO,YES,2601.6,0.0,30.0,53.4,0,121.576157,29.899853,2026-04-07 21:50:48
V01,10,93,182,20,10293.6,3102.2,234.0,298.0,90.0,NO,YES,2804.2,0.0,30.0,53.2,0,121.575639,29.901210,2026-04-07 21:50:48
V01,10,94,75,30,10393.6,3121.0,334.0,384.0,90.0,NO,YES,2737.0,0.0,30.0,52.9,0,121.575639,29.899853,2026-04-07 21:50:49
V01,10,95,170,10,10557.0,3225.2,65.0,126.0,90.0,NO,YES,3099.2,0.0,30.0,51.3,0,121.575121,29.889902,2026-04-07 21:50:51
V01,10,96,134,20,10650.3,3235.1,128.0,185.0,90.0,NO,YES,3050.1,0.0,30.0,51.2,0,121.575639,29.889902,2026-04-07 21:50:51
V01,10,97,50,20,10749.8,3253.1,221.0,277.0,90.0,NO,YES,2976.1,0.0,30.0,50.9,0,121.576675,29.888998,2026-04-07 21:50:51
V01,10,98,156,20,10844.5,3264.0,307.0,374.0,90.0,NO,YES,2890.0,0.0,30.0,50.8,0,121.577193,29.889450,2026-04-07 21:50:52
V01,10,99,112,20,10939.2,3277.3,405.0,459.0,90.0,NO,YES,2818.3,0.0,30.0,50.6,0,121.577711,29.888998,2026-04-07 21:50:52
