Drone,RouteIndex,StopIndex,CustomerNo,Demand,PlannedArrival,ActualArrival,ReadyTime,DueTime,ServiceTime,OnTime,Late,Lateness,WaitTime,SpeedMps,BatteryPct,CargoLoad,Longitude,Latitude,Timestamp
V04,15,6,108,20,1169.2,1749.4,950.0,1003.0,90.0,NO,YES,746.4,0.0,30.0,67.4,100,121.525397,29.855526,2026-04-07 21:42:34
V06,20,4,180,30,1330.7,1755.8,241.0,292.0,90.0,NO,YES,1463.8,0.0,30.0,67.2,150,121.514002,29.850550,2026-04-07 21:42:34
V05,17,7,131,30,1210.0,1761.0,80.0,153.0,90.0,NO,YES,1608.0,0.0,30.0,68.4,30,121.552331,29.881760,2026-04-07 21:42:34
V06,20,5,84,10,1431.2,1773.8,333.0,385.0,90.0,NO,YES,1388.8,0.0,30.0,66.9,120,121.514520,29.849193,2026-04-07 21:42:34
V07,18,6,155,10,1107.7,1773.8,79.0,140.0,90.0,NO,YES,1633.8,0.0,30.0,69.4,30,121.546633,29.864120,2026-04-07 21:42:34
V04,15,7,36,30,1276.2,1776.4,493.0,544.0,90.0,NO,YES,1232.4,0.0,30.0,66.9,80,121.522807,29.855073,2026-04-07 21:42:34
V10,14,8,135,20,1479.0,1781.3,206.0,275.0,90.0,NO,YES,1506.3,0.0,30.0,69.8,80,121.528505,29.886736,2026-04-07 21:42:34
V07,18,7,39,20,1207.2,1790.2,931.0,971.0,90.0,NO,YES,819.2,0.0,30.0,69.1,20,121.545597,29.865024,2026-04-07 21:42:35
V06,20,6,191,10,1531.7,1791.5,414.0,491.0,90.0,NO,YES,1300.5,0.0,30.0,66.6,110,121.516073,29.848741,2026-04-07 21:42:35
V10,14,9,37,10,1582.7,1803.0,602.0,657.0,90.0,NO,YES,1146.0,0.0,30.0,69.5,60,121.530576,29.886284,2026-04-07 21:42:35
V06,20,7,125,10,1631.2,1808.0,516.0,574.0,90.0,NO,YES,1234.0,0.0,30.0,66.4,100,121.517109,29.849645,2026-04-07 21:42:35
V10,14,10,81,10,1682.1,1819.3,683.0,760.0,90.0,NO,YES,1059.3,0.0,30.0,69.2,50,121.531612,29.885379,2026-04-07 21:42:35
V06,20,8,4,10,1733.2,1827.9,616.0,661.0,90.0,NO,YES,1166.9,0.0,30.0,66.1,90,121.516073,29.851002,2026-04-07 21:42:35
V10,14,11,138,20,1779.6,1832.7,776.0,852.0,90.0,NO,YES,980.7,0.0,30.0,69.0,40,121.532648,29.885831,2026-04-07 21:42:35
V09,16,10,143,20,1580.7,1839.1,314.0,358.0,90.0,NO,YES,1481.1,0.0,30.0,66.1,70,121.522289,29.855978,2026-04-07 21:42:36
V06,20,9,72,40,1829.9,1840.4,693.0,768.0,90.0,NO,YES,1072.4,0.0,30.0,65.9,80,121.516073,29.851907,2026-04-07 21:42:36
V09,16,11,176,20,1674.0,1848.1,387.0,466.0,90.0,NO,YES,1382.1,0.0,30.0,65.9,50,121.522289,29.855526,2026-04-07 21:42:36
V04,15,8,82,10,1424.5,1854.3,148.0,199.0,90.0,NO,YES,1655.3,0.0,30.0,65.6,50,121.515037,29.851002,2026-04-07 21:42:36
V10,14,12,183,20,1889.9,1863.1,976.0,1025.0,90.0,NO,YES,838.1,0.0,30.0,68.6,20,121.532130,29.883117,2026-04-07 21:42:36
V09,16,12,165,10,1774.6,1865.7,764.0,823.0,90.0,NO,YES,1042.7,0.0,30.0,65.7,30,121.523843,29.855978,2026-04-07 21:42:36
V04,15,9,60,20,1534.8,1885.0,77.0,132.0,90.0,NO,YES,1753.0,0.0,30.0,65.1,40,121.514520,29.853716,2026-04-07 21:42:36
V06,20,10,33,30,1973.6,1914.4,582.0,638.0,90.0,NO,YES,1276.4,0.0,30.0,64.6,40,121.523325,29.855526,2026-04-07 21:42:37
V09,16,13,190,20,1900.6,1918.3,55.0,128.0,90.0,NO,YES,1790.3,0.0,30.0,64.9,20,121.528505,29.853264,2026-04-07 21:42:37
V06,20,11,188,10,2071.1,1928.8,855.0,913.0,90.0,NO,YES,1015.8,0.0,30.0,64.4,10,121.524361,29.855978,2026-04-07 21:42:37
V04,15,10,83,10,1686.0,1970.3,205.0,279.0,90.0,NO,YES,1691.3,0.0,30.0,63.7,20,121.522807,29.857787,2026-04-07 21:42:38
V04,15,11,57,10,1797.3,2003.1,53.0,123.0,90.0,NO,YES,1880.1,0.0,30.0,63.3,10,121.524879,29.860049,2026-04-07 21:42:39
