Drone,RouteIndex,LegIndex,OriginName,OriginLongitude_deg,OriginLatitude_deg,OriginAltitude_mWGS84,DestName,DestLongitude_deg,DestLatitude_deg,DestAltitude_mWGS84,StraightLineDist_m,ActualFlownDist_m,DetourRatio,WaypointCount,DepartureSimTime,ArrivalSimTime,LegDuration_simUnits,CruiseSpeed_mps,AvgSpeed_mps,DepartBattery_pct,ArriveBattery_pct,DepartCargo,ArriveCargo,DestReadyTime,DestDueTime,ArrivedOnTime,DistanceUnit,TimeUnit,SpeedUnit,AltitudeUnit,CoordSystem
V10,1,12,C002,121.544561,29.861858,145.0,C067,121.544561,29.863667,25.0,234.3,211.2,0.902,4,644.98,665.98,21.00,30.0,10.1,92.2,91.9,20,20,745.0,780.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,10,8,C109,121.559582,29.870905,105.0,Depot,121.550259,29.870000,25.0,908.1,914.6,1.007,4,596.17,680.85,84.68,30.0,10.8,90.1,88.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,8,10,C059,121.565280,29.887188,125.0,Depot,121.550259,29.870000,25.0,2400.1,2408.0,1.003,4,506.72,725.16,218.44,30.0,11.0,92.6,89.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,13,C067,121.544561,29.863667,155.0,Depot,121.550259,29.870000,25.0,902.5,903.1,1.001,4,667.30,752.40,85.10,30.0,10.6,91.9,90.5,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,7,12,C014,121.565798,29.886284,145.0,Depot,121.550259,29.870000,25.0,2353.2,2360.1,1.003,4,565.52,781.40,215.88,30.0,10.9,90.5,87.0,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,5,7,C049,121.518663,29.889902,95.0,C126,121.528505,29.873619,25.0,2045.4,2054.2,1.004,4,593.25,782.66,189.41,30.0,10.8,88.2,84.8,70,70,479.0,529.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,2,10,C092,121.574085,29.898044,125.0,Depot,121.550259,29.870000,25.0,3874.4,3883.1,1.002,4,478.38,829.65,351.26,30.0,11.1,91.7,86.0,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,6,12,C048,121.566316,29.881760,145.0,Depot,121.550259,29.870000,25.0,2030.1,2036.6,1.003,4,665.98,854.07,188.09,30.0,10.8,87.7,84.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,4,7,C189,121.581855,29.843313,95.0,Depot,121.550259,29.870000,25.0,4253.8,4263.2,1.002,4,502.76,889.60,386.84,30.0,11.0,91.4,85.2,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,3,12,C056,121.532130,29.893973,145.0,Depot,121.550259,29.870000,25.0,3189.9,3197.6,1.002,4,631.66,925.31,293.65,30.0,10.9,88.9,84.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,11,0,Depot,121.550259,29.870000,155.0,C103,121.579783,29.851002,25.0,3547.6,3555.2,1.002,4,605.57,932.55,326.98,15.0,10.9,90.2,83.4,170,170,128.0,195.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,5,8,C126,121.528505,29.873619,105.0,C118,121.524879,29.858240,25.0,1747.3,1755.4,1.005,4,784.19,948.14,163.96,30.0,10.7,84.8,81.9,60,60,115.0,180.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,11,1,C103,121.579783,29.851002,165.0,C197,121.581337,29.850550,25.0,211.2,168.1,0.796,4,934.03,952.39,18.36,30.0,9.2,83.4,83.1,140,140,229.0,280.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,13,0,Depot,121.550259,29.870000,135.0,C199,121.531612,29.887188,25.0,2626.2,2633.9,1.003,4,725.16,971.92,246.75,15.0,10.7,89.1,83.8,200,200,506.0,566.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,5,9,C118,121.524879,29.858240,115.0,C121,121.523843,29.855073,25.0,376.9,376.0,0.998,4,949.59,989.68,40.09,30.0,9.4,81.9,81.3,40,40,665.0,738.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,13,1,C199,121.531612,29.887188,145.0,C184,121.530058,29.888998,25.0,278.1,260.8,0.938,4,973.25,1000.24,26.99,30.0,9.7,83.8,83.3,190,190,401.0,481.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,19,0,Depot,121.550259,29.870000,155.0,C076,121.554403,29.879951,25.0,1183.6,1186.4,1.002,4,925.31,1038.58,113.27,15.0,10.5,84.1,81.7,200,200,555.0,610.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,14,0,Depot,121.550259,29.870000,165.0,C193,121.524879,29.850098,25.0,3302.6,3309.7,1.002,4,752.40,1058.00,305.59,15.0,10.8,90.5,84.0,200,200,311.0,365.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,5,10,C121,121.523843,29.855073,125.0,C128,121.525397,29.848288,25.0,775.7,779.2,1.005,4,991.02,1061.81,70.79,30.0,11.0,81.3,80.1,20,20,494.0,550.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,5,11,C128,121.525397,29.848288,135.0,C106,121.526433,29.849193,25.0,179.4,151.8,0.846,4,1063.08,1078.64,15.56,30.0,9.8,80.1,79.9,10,10,583.0,647.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,11,2,C197,121.581337,29.850550,175.0,C086,121.583927,29.838337,25.0,1388.9,1390.8,1.001,4,953.92,1081.24,127.32,30.0,10.9,83.1,80.7,110,110,331.0,405.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,11,3,C086,121.583927,29.838337,185.0,C115,121.584445,29.838337,25.0,167.6,60.0,0.358,4,1082.55,1090.37,7.82,30.0,7.7,80.7,80.5,100,100,426.0,491.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,19,1,C076,121.554403,29.879951,165.0,C120,121.558546,29.884474,25.0,657.4,652.3,0.992,4,1039.83,1098.00,58.16,30.0,11.2,81.7,80.5,170,170,93.0,159.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,11,4,C115,121.584445,29.838337,195.0,C094,121.584963,29.839694,25.0,232.7,168.9,0.726,4,1091.72,1108.22,16.50,30.0,10.2,80.5,80.3,70,70,522.0,581.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,12,0,Depot,121.550259,29.870000,115.0,C065,121.583927,29.839694,25.0,4680.4,4689.5,1.002,4,680.85,1109.63,428.78,15.0,10.9,88.7,81.0,70,70,250.0,300.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,13,2,C184,121.530058,29.888998,155.0,C088,121.518145,29.900758,25.0,1745.2,1750.4,1.003,4,1001.58,1153.20,151.62,30.0,11.5,83.3,80.1,170,170,234.0,316.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,13,3,C088,121.518145,29.900758,165.0,C008,121.517109,29.899401,25.0,228.8,190.9,0.835,4,1154.48,1173.43,18.94,30.0,10.1,80.1,79.8,140,140,351.0,386.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,13,4,C008,121.517109,29.899401,175.0,C186,121.515555,29.899401,25.0,212.0,159.8,0.754,4,1174.80,1191.31,16.51,30.0,9.7,79.8,79.5,100,100,433.0,491.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,15,0,Depot,121.550259,29.870000,155.0,C171,121.583927,29.841051,25.0,4573.9,4582.0,1.002,4,781.40,1193.71,412.31,15.0,11.1,87.0,78.1,200,200,153.0,210.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,12,1,C065,121.583927,29.839694,125.0,C141,121.584445,29.851455,25.0,1312.5,1318.7,1.005,4,1110.92,1224.19,113.27,30.0,11.6,81.0,79.1,50,50,406.0,482.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,16,0,Depot,121.550259,29.870000,135.0,C003,121.519181,29.900306,25.0,4510.5,4519.2,1.002,4,829.65,1234.64,404.99,15.0,11.2,86.0,77.3,200,200,147.0,219.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,12,2,C141,121.584445,29.851455,135.0,C069,121.583409,29.852359,25.0,179.4,151.8,0.846,4,1225.45,1241.11,15.67,30.0,9.7,79.1,78.8,40,40,508.0,566.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,17,0,Depot,121.550259,29.870000,155.0,C177,121.522289,29.900758,25.0,4357.3,4365.3,1.002,4,854.07,1245.30,391.23,15.0,11.2,84.7,77.3,100,100,86.0,142.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,12,3,C069,121.583409,29.852359,145.0,C200,121.581855,29.852359,25.0,192.0,159.9,0.833,4,1242.58,1259.11,16.53,30.0,9.7,78.8,78.6,20,20,604.0,657.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,19,2,C120,121.558546,29.884474,175.0,C021,121.570460,29.897592,25.0,1862.5,1866.5,1.002,4,1099.45,1260.36,160.91,30.0,11.6,80.5,77.3,160,160,72.0,141.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,18,0,Depot,121.550259,29.870000,105.0,C032,121.580819,29.842408,25.0,4255.0,4265.3,1.002,5,889.60,1267.87,378.27,15.0,11.3,85.2,78.1,100,100,84.0,147.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,19,3,C021,121.570460,29.897592,185.0,C023,121.573567,29.898949,25.0,371.6,345.4,0.929,4,1261.56,1292.53,30.97,30.0,11.2,77.3,76.7,140,140,140.0,199.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,19,4,C023,121.573567,29.898949,195.0,C182,121.575639,29.901210,25.0,363.4,331.1,0.911,4,1293.79,1324.53,30.74,30.0,10.8,76.7,76.1,110,110,234.0,298.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,13,5,C186,121.515555,29.899401,185.0,C140,121.531612,29.900758,25.0,1563.3,1565.1,1.001,4,1192.53,1327.08,134.55,30.0,11.6,79.5,77.1,80,80,704.0,749.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,18,1,C032,121.580819,29.842408,115.0,C124,121.582373,29.849193,25.0,774.4,779.2,1.006,4,1269.13,1337.56,68.43,30.0,11.4,78.1,76.8,90,90,311.0,384.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,19,5,C182,121.575639,29.901210,205.0,C075,121.575639,29.899853,25.0,234.9,160.9,0.685,4,1325.84,1342.87,17.03,30.0,9.4,76.1,75.8,90,90,334.0,384.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,11,5,C094,121.584963,29.839694,205.0,C116,121.562172,29.854621,25.0,2760.2,2764.3,1.001,4,1109.63,1346.74,237.10,30.0,11.7,80.3,76.1,50,50,98.0,166.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,13,6,C140,121.531612,29.900758,195.0,C187,121.529540,29.899853,25.0,280.9,233.6,0.832,4,1328.53,1350.87,22.35,30.0,10.5,77.1,76.7,60,60,792.0,850.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,19,6,C075,121.575639,29.899853,215.0,C163,121.576157,29.899853,25.0,196.5,59.9,0.305,4,1344.16,1352.18,8.02,30.0,7.5,75.8,75.7,60,60,417.0,482.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,16,1,C003,121.519181,29.900306,145.0,C151,121.532648,29.898044,25.0,1327.7,1332.3,1.003,4,1235.96,1352.18,116.22,30.0,11.5,77.3,74.9,170,170,509.0,571.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,5,12,C106,121.526433,29.849193,145.0,Depot,121.550259,29.870000,25.0,3262.9,3270.7,1.002,4,1079.94,1361.53,281.59,30.0,11.6,79.9,75.4,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,17,1,C177,121.522289,29.900758,165.0,C022,121.536274,29.901663,25.0,1359.0,1361.8,1.002,4,1246.58,1365.73,119.15,30.0,11.4,77.3,75.1,90,90,410.0,470.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,19,7,C163,121.576157,29.899853,225.0,C194,121.576675,29.898949,25.0,229.4,122.3,0.533,4,1353.41,1367.05,13.64,30.0,9.0,75.7,75.5,50,50,517.0,567.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,16,2,C151,121.532648,29.898044,155.0,C016,121.532648,29.899401,25.0,199.2,160.9,0.808,4,1353.41,1371.20,17.78,30.0,9.0,74.9,74.6,160,160,598.0,669.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,18,2,C124,121.582373,29.849193,125.0,C148,121.579783,29.851455,25.0,368.3,364.4,0.990,4,1338.96,1373.84,34.89,30.0,10.4,76.8,76.2,80,80,70.0,141.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,13,7,C187,121.529540,29.899853,205.0,C142,121.531094,29.898496,25.0,278.6,222.6,0.799,4,1352.18,1375.16,22.98,30.0,9.7,76.7,76.3,50,50,890.0,941.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,11,6,C116,121.562172,29.854621,215.0,C006,121.558546,29.855073,25.0,401.1,363.3,0.906,4,1347.99,1383.00,35.01,30.0,10.4,76.1,75.6,30,30,478.0,531.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,15,1,C171,121.583927,29.841051,165.0,C066,121.564244,29.851002,25.0,2201.7,2207.3,1.003,4,1194.98,1386.93,191.95,30.0,11.5,78.1,74.1,170,170,110.0,170.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,13,8,C142,121.531094,29.898496,215.0,C111,121.531094,29.897592,25.0,215.0,110.6,0.514,4,1376.46,1388.29,11.83,30.0,9.4,76.3,76.1,30,30,979.0,1037.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,17,2,C022,121.536274,29.901663,175.0,C150,121.535756,29.899853,25.0,255.9,217.3,0.849,4,1367.05,1388.29,21.23,30.0,10.2,75.1,74.8,80,80,310.0,381.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,16,3,C016,121.532648,29.899401,165.0,C159,121.534720,29.898044,25.0,286.8,260.3,0.908,4,1372.60,1397.84,25.24,30.0,10.3,74.6,74.1,150,150,137.0,182.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,17,3,C150,121.535756,29.899853,185.0,C038,121.536274,29.899401,25.0,175.0,80.9,0.462,4,1389.66,1399.13,9.46,30.0,8.5,74.8,74.6,70,70,215.0,293.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,14,1,C193,121.524879,29.850098,175.0,C055,121.527469,29.885831,25.0,3984.1,3991.2,1.002,4,1059.28,1403.26,343.99,30.0,11.6,84.0,76.7,180,180,115.0,179.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,16,4,C159,121.534720,29.898044,175.0,C114,121.534202,29.896235,25.0,255.9,217.3,0.849,4,1399.13,1420.51,21.38,30.0,10.2,74.1,73.7,130,130,65.0,133.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,20,0,Depot,121.550259,29.870000,155.0,C017,121.543525,29.865024,25.0,862.9,863.0,1.000,4,1361.53,1440.68,79.16,15.0,10.9,75.4,73.7,200,200,824.0,890.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,15,2,C066,121.564244,29.851002,175.0,C011,121.558546,29.854621,25.0,697.4,691.0,0.991,4,1388.29,1452.87,64.58,30.0,10.7,74.1,72.8,150,150,384.0,443.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,15,3,C011,121.558546,29.854621,185.0,C122,121.557510,29.854621,25.0,188.6,109.9,0.583,4,1454.32,1466.94,12.63,30.0,8.7,72.8,72.6,130,130,568.0,626.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,19,8,C194,121.576675,29.898949,235.0,C168,121.579265,29.888998,25.0,1153.6,1144.3,0.992,4,1368.34,1473.80,105.46,30.0,10.9,75.5,73.7,30,30,507.0,543.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,15,4,C122,121.557510,29.854621,195.0,C139,121.557510,29.855978,25.0,227.3,160.9,0.708,4,1468.51,1485.86,17.36,30.0,9.3,72.6,72.3,120,120,659.0,720.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,14,2,C055,121.527469,29.885831,185.0,C161,121.519181,29.891712,25.0,1044.7,1042.4,0.998,4,1404.70,1500.87,96.17,30.0,10.8,76.7,74.8,140,140,76.0,144.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,11,7,C006,121.558546,29.855073,225.0,C107,121.547151,29.865929,25.0,1644.6,1642.4,0.999,4,1384.32,1532.78,148.46,30.0,11.1,75.6,73.1,20,20,1011.0,1077.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,14,3,C161,121.519181,29.891712,195.0,C018,121.518145,29.894426,25.0,360.5,327.9,0.910,4,1502.33,1532.78,30.45,30.0,10.8,74.8,74.3,130,130,231.0,298.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,16,5,C114,121.534202,29.896235,185.0,C137,121.532130,29.884474,25.0,1332.5,1332.9,1.000,4,1421.83,1541.93,120.10,30.0,11.1,73.7,71.4,120,120,877.0,938.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,14,4,C018,121.518145,29.894426,205.0,C185,121.516591,29.892164,25.0,343.6,302.7,0.881,4,1534.13,1562.20,28.07,30.0,10.8,74.3,73.7,120,120,425.0,484.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,19,9,C168,121.579265,29.888998,245.0,C040,121.567870,29.886284,25.0,1160.3,1149.3,0.990,4,1475.12,1576.90,101.78,30.0,11.3,73.7,72.0,20,20,390.0,434.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,12,4,C200,121.581855,29.852359,155.0,Depot,121.550259,29.870000,25.0,3626.0,3633.7,1.002,4,1260.36,1579.28,318.91,30.0,11.4,78.6,73.5,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,11,8,C107,121.547151,29.865929,235.0,Depot,121.550259,29.870000,25.0,582.1,552.9,0.950,4,1534.13,1583.22,49.10,30.0,11.3,73.1,72.3,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,18,3,C148,121.579783,29.851455,135.0,C100,121.562690,29.870905,25.0,2721.5,2729.2,1.003,4,1375.16,1615.90,240.74,30.0,11.3,76.2,71.9,60,60,647.0,703.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,14,5,C185,121.516591,29.892164,215.0,C127,121.515037,29.898044,25.0,697.2,680.8,0.976,4,1563.43,1621.88,58.44,30.0,11.6,73.7,72.7,100,100,526.0,584.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,18,4,C100,121.562690,29.870905,145.0,C064,121.562690,29.871357,25.0,130.1,60.3,0.463,4,1617.11,1624.28,7.17,30.0,8.4,71.9,71.8,40,40,741.0,791.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,16,6,C137,121.532130,29.884474,195.0,C053,121.531612,29.875428,25.0,1021.4,1017.2,0.996,4,1543.30,1629.43,86.13,30.0,11.8,71.4,69.7,110,110,928.0,1000.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,20,1,C017,121.543525,29.865024,165.0,C005,121.526951,29.850098,25.0,2308.5,2314.3,1.002,4,1442.01,1643.26,201.26,30.0,11.5,73.7,69.4,190,190,128.0,179.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,16,7,C053,121.531612,29.875428,205.0,C099,121.531612,29.874071,25.0,234.9,160.9,0.685,4,1630.68,1647.10,16.43,30.0,9.8,69.7,69.4,100,100,841.0,902.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,20,2,C005,121.526951,29.850098,175.0,C010,121.526433,29.850098,25.0,158.1,60.0,0.379,4,1644.47,1651.95,7.47,30.0,8.0,69.4,69.3,170,170,219.0,271.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,17,4,C038,121.536274,29.899401,195.0,C130,121.562690,29.885379,25.0,2990.8,2996.0,1.002,4,1400.42,1661.89,261.47,30.0,11.5,74.6,70.0,60,60,754.0,813.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,16,8,C099,121.531612,29.874071,215.0,C144,121.530576,29.873166,25.0,237.1,151.8,0.640,4,1648.35,1663.09,14.74,30.0,10.3,69.4,69.2,90,90,100.0,157.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,17,5,C130,121.562690,29.885379,205.0,C028,121.560618,29.885379,25.0,268.9,209.7,0.780,4,1663.09,1683.16,20.07,30.0,10.4,70.0,69.7,50,50,845.0,910.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,13,9,C111,121.531094,29.897592,225.0,Depot,121.550259,29.870000,25.0,3587.1,3591.5,1.001,4,1389.66,1700.54,310.88,30.0,11.6,76.1,71.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,14,6,C127,121.515037,29.898044,225.0,C058,121.524879,29.890355,25.0,1292.7,1287.2,0.996,4,1623.10,1731.62,108.51,30.0,11.9,72.7,70.7,90,90,306.0,376.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,15,5,C139,121.557510,29.855978,205.0,C108,121.525397,29.855526,25.0,3102.6,3107.4,1.002,4,1487.22,1749.42,262.20,30.0,11.9,72.3,67.4,100,100,950.0,1003.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,20,3,C010,121.526433,29.850098,185.0,C180,121.514002,29.850550,25.0,1210.6,1209.9,0.999,4,1653.19,1755.79,102.60,30.0,11.8,69.3,67.2,150,150,241.0,292.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,17,6,C028,121.560618,29.885379,215.0,C131,121.552331,29.881760,25.0,914.5,916.5,1.002,5,1684.39,1760.96,76.57,30.0,12.0,69.7,68.4,30,30,80.0,153.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,20,4,C180,121.514002,29.850550,195.0,C084,121.514520,29.849193,25.0,232.7,168.9,0.726,4,1757.15,1773.78,16.63,30.0,10.2,67.2,66.9,120,120,333.0,385.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,18,5,C064,121.562690,29.871357,155.0,C155,121.546633,29.864120,25.0,1749.8,1754.9,1.003,4,1625.70,1773.78,148.08,30.0,11.9,71.8,69.4,30,30,79.0,140.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,15,6,C108,121.525397,29.855526,215.0,C036,121.522807,29.855073,25.0,317.8,264.8,0.833,4,1750.64,1776.37,25.73,30.0,10.3,67.4,66.9,80,80,493.0,544.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,14,7,C058,121.524879,29.890355,235.0,C135,121.528505,29.886736,25.0,572.9,543.0,0.948,4,1732.93,1781.27,48.33,30.0,11.2,70.7,69.8,80,80,206.0,275.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,19,10,C040,121.567870,29.886284,255.0,Depot,121.550259,29.870000,25.0,2492.9,2492.2,1.000,4,1578.11,1787.58,209.48,30.0,11.9,72.0,68.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,18,6,C155,121.546633,29.864120,165.0,C039,121.545597,29.865024,25.0,199.2,151.8,0.762,4,1775.12,1790.22,15.10,30.0,10.1,69.4,69.1,20,20,931.0,971.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,20,5,C084,121.514520,29.849193,205.0,C191,121.516073,29.848741,25.0,239.6,168.1,0.702,4,1775.12,1791.53,16.41,30.0,10.2,66.9,66.6,110,110,414.0,491.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,14,8,C135,121.528505,29.886736,245.0,C037,121.530576,29.886284,25.0,301.4,216.0,0.717,4,1782.63,1803.01,20.38,30.0,10.6,69.8,69.5,60,60,602.0,657.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,20,6,C191,121.516073,29.848741,215.0,C125,121.517109,29.849645,25.0,237.1,151.8,0.640,4,1792.93,1808.04,15.11,30.0,10.0,66.6,66.4,100,100,516.0,574.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,14,9,C037,121.530576,29.886284,255.0,C081,121.531612,29.885379,25.0,270.2,151.8,0.562,4,1804.34,1819.30,14.97,30.0,10.1,69.5,69.2,50,50,683.0,760.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,20,7,C125,121.517109,29.849645,225.0,C004,121.516073,29.851002,25.0,269.7,191.0,0.708,4,1809.29,1827.92,18.63,30.0,10.3,66.4,66.1,90,90,616.0,661.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,14,10,C081,121.531612,29.885379,265.0,C138,121.532648,29.885831,25.0,264.8,121.8,0.460,4,1820.55,1832.69,12.14,30.0,10.0,69.2,69.0,40,40,776.0,852.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,16,9,C144,121.530576,29.873166,225.0,C143,121.522289,29.855978,25.0,2081.2,2081.6,1.000,4,1664.35,1839.13,174.78,30.0,11.9,69.2,66.1,70,70,314.0,358.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,20,8,C004,121.516073,29.851002,235.0,C072,121.516073,29.851907,25.0,232.8,110.6,0.475,4,1829.09,1840.37,11.28,30.0,9.8,66.1,65.9,80,80,693.0,768.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,16,10,C143,121.522289,29.855978,235.0,C176,121.522289,29.855526,25.0,215.9,60.3,0.279,4,1840.37,1848.13,7.76,30.0,7.8,66.1,65.9,50,50,387.0,466.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
