Drone,RouteIndex,LegIndex,OriginName,OriginLongitude_deg,OriginLatitude_deg,OriginAltitude_mWGS84,DestName,DestLongitude_deg,DestLatitude_deg,DestAltitude_mWGS84,StraightLineDist_m,ActualFlownDist_m,DetourRatio,WaypointCount,DepartureSimTime,ArrivalSimTime,LegDuration_simUnits,CruiseSpeed_mps,AvgSpeed_mps,DepartBattery_pct,ArriveBattery_pct,DepartCargo,ArriveCargo,DestReadyTime,DestDueTime,ArrivedOnTime,DistanceUnit,TimeUnit,SpeedUnit,AltitudeUnit,CoordSystem
V01,10,7,C017,121.537051,29.888998,95.0,C016,121.539123,29.886284,25.0,368.6,371.9,1.009,4,647.72,672.41,24.69,30.0,15.1,89.0,88.6,58,58,1254.0,1429.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,7,14,C063,121.529799,29.861858,165.0,C082,121.531871,29.862763,25.0,263.9,233.7,0.886,4,659.81,675.14,15.33,30.0,15.2,87.5,87.3,45,45,1482.0,1614.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,9,11,C054,121.519958,29.860049,135.0,C003,121.528764,29.864120,25.0,968.5,972.2,1.004,4,618.49,680.46,61.97,30.0,15.7,89.0,87.9,49,49,0.0,2483.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,5,11,C172,121.563467,29.843765,135.0,C175,121.559841,29.844670,25.0,380.1,373.9,0.984,4,635.90,681.38,45.47,15.0,8.2,89.9,89.3,163,163,0.0,2466.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,12,C040,121.581596,29.898496,145.0,C006,121.584186,29.900306,25.0,342.3,330.6,0.966,4,657.07,697.49,40.42,15.0,8.2,83.4,82.5,494,494,0.0,2431.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,7,15,C082,121.531871,29.862763,175.0,C034,121.536015,29.864572,25.0,471.8,457.4,0.969,4,676.89,705.60,28.70,30.0,15.9,87.3,86.8,30,30,0.0,2497.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,6,10,C084,121.542231,29.901210,125.0,C050,121.546374,29.900758,25.0,414.8,412.6,0.995,4,667.92,717.24,49.32,15.0,8.4,88.7,87.9,209,209,0.0,2457.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,2,18,C147,121.578488,29.848741,205.0,C031,121.585739,29.857335,25.0,1197.8,1194.2,0.997,4,665.33,737.36,72.03,30.0,16.6,86.2,84.9,67,67,0.0,2450.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,13,C006,121.584186,29.900306,155.0,C027,121.582114,29.897139,25.0,425.1,414.8,0.976,4,699.26,746.80,47.55,15.0,8.7,82.5,81.5,467,467,0.0,2438.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,6,11,C050,121.546374,29.900758,135.0,C026,121.546374,29.898044,25.0,321.2,311.8,0.971,4,719.06,755.47,36.41,15.0,8.6,87.9,87.4,194,194,0.0,2463.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,2,19,C031,121.585739,29.857335,215.0,C132,121.585739,29.854621,25.0,356.6,311.8,0.874,4,739.07,761.51,22.44,30.0,13.9,84.9,84.6,54,54,0.0,2448.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,4,7,C069,121.566575,29.873166,95.0,C185,121.583150,29.867738,25.0,1709.8,1718.4,1.005,4,656.21,762.51,106.30,30.0,16.2,85.5,82.9,321,321,0.0,2460.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,10,8,C016,121.539123,29.886284,105.0,C022,121.554662,29.884927,25.0,1507.8,1515.7,1.005,4,674.29,767.90,93.61,30.0,16.2,88.6,87.0,33,33,1484.0,1613.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,6,12,C026,121.546374,29.898044,145.0,C090,121.545856,29.896687,25.0,199.1,168.9,0.848,4,756.87,777.81,20.93,15.0,8.1,87.4,87.1,186,186,0.0,2466.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,14,C027,121.582114,29.897139,165.0,C193,121.584186,29.895783,25.0,286.8,260.3,0.908,4,748.60,780.03,31.43,15.0,8.3,81.5,80.8,454,454,0.0,2438.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,4,8,C185,121.583150,29.867738,105.0,C071,121.585221,29.869095,25.0,262.8,260.4,0.991,4,764.35,782.34,17.99,30.0,14.5,82.9,82.5,318,318,0.0,2456.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,8,3,C179,121.544302,29.848741,55.0,C163,121.541195,29.873619,25.0,2782.6,2802.5,1.007,4,487.78,798.86,311.08,15.0,9.0,92.5,87.9,194,194,0.0,2508.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,7,16,C034,121.536015,29.864572,185.0,Depot,121.549482,29.870000,25.0,1440.9,1442.0,1.001,4,707.40,798.86,91.46,30.0,15.8,86.8,85.4,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,4,9,C071,121.585221,29.869095,115.0,C101,121.585221,29.870905,25.0,220.4,211.2,0.958,4,783.43,798.86,15.43,30.0,13.7,82.5,82.1,293,293,1349.0,1466.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,9,12,C003,121.528764,29.864120,145.0,C052,121.544820,29.853716,25.0,1936.6,1942.8,1.003,4,682.27,803.46,121.19,30.0,16.0,87.9,85.9,29,29,1910.0,1991.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,4,10,C101,121.585221,29.870905,125.0,C048,121.585221,29.871357,25.0,111.9,60.3,0.539,4,800.74,806.17,5.44,30.0,11.1,82.1,82.0,270,270,0.0,2456.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,15,C193,121.584186,29.895783,175.0,C159,121.583668,29.893973,25.0,255.9,217.3,0.849,4,781.15,808.00,26.84,15.0,8.1,80.8,80.3,426,426,0.0,2441.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,4,11,C048,121.585221,29.871357,135.0,C178,121.584704,29.873619,25.0,279.0,266.4,0.955,4,808.00,825.36,17.37,30.0,15.3,82.0,81.6,260,260,0.0,2457.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,2,20,C132,121.585739,29.854621,225.0,C143,121.575380,29.859597,25.0,1159.4,1152.0,0.994,4,763.43,836.11,72.68,30.0,15.8,84.6,83.3,53,53,0.0,2470.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,5,12,C175,121.559841,29.844670,145.0,C117,121.546892,29.838337,25.0,1438.8,1443.8,1.003,4,683.25,843.21,159.96,15.0,9.0,89.3,87.2,132,132,0.0,2455.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,4,12,C178,121.584704,29.873619,145.0,C167,121.584186,29.876333,25.0,328.6,315.9,0.961,4,827.15,847.44,20.29,30.0,15.6,81.6,81.2,217,217,0.0,2457.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,8,4,C163,121.541195,29.873619,65.0,C070,121.537569,29.875880,25.0,432.5,440.6,1.019,4,800.74,851.80,51.06,15.0,8.6,87.9,87.1,183,183,0.0,2499.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,2,21,C143,121.575380,29.859597,235.0,C042,121.575380,29.861858,25.0,327.6,261.5,0.798,4,837.91,854.47,16.56,30.0,15.8,83.3,83.0,35,35,0.0,2472.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,10,9,C022,121.554662,29.884927,115.0,C148,121.543266,29.874523,25.0,1597.9,1605.4,1.005,4,769.74,868.51,98.77,30.0,16.3,87.0,85.4,18,18,1820.0,1976.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,9,13,C052,121.544820,29.853716,155.0,C039,121.556216,29.855526,25.0,1124.7,1127.2,1.002,4,805.29,872.85,67.57,30.0,16.7,85.9,84.8,22,22,1885.0,2046.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,16,C159,121.583668,29.893973,185.0,C146,121.585221,29.888093,25.0,689.6,680.8,0.987,4,809.96,887.93,77.96,15.0,8.7,80.3,78.7,395,395,0.0,2446.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,4,13,C167,121.584186,29.876333,155.0,C112,121.576934,29.876333,25.0,711.2,709.2,0.997,4,849.09,892.33,43.24,30.0,16.4,81.2,80.3,176,176,0.0,2471.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,2,22,C042,121.575380,29.861858,245.0,C092,121.566057,29.861858,25.0,925.6,909.1,0.982,4,856.28,911.64,55.36,30.0,16.4,83.0,82.1,15,15,0.0,2489.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,4,14,C112,121.576934,29.876333,165.0,C200,121.573308,29.875880,25.0,379.9,363.2,0.956,4,894.20,916.84,22.64,30.0,16.0,80.3,79.8,163,163,0.0,2478.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,10,10,C148,121.543266,29.874523,125.0,Depot,121.549482,29.870000,25.0,788.8,792.4,1.005,4,870.21,918.62,48.41,30.0,16.4,85.4,84.6,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,17,C146,121.585221,29.888093,195.0,C127,121.584704,29.885831,25.0,307.6,266.4,0.866,4,889.71,922.16,32.45,15.0,8.2,78.7,78.1,376,376,0.0,2449.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,4,15,C200,121.573308,29.875880,175.0,C145,121.572790,29.875428,25.0,165.9,80.9,0.488,4,918.62,924.79,6.17,30.0,13.1,79.8,79.7,133,133,0.0,2479.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,18,C127,121.584704,29.885831,205.0,C044,121.584186,29.884022,25.0,274.5,217.3,0.791,4,923.85,937.60,13.76,15.0,15.8,78.1,77.7,352,352,720.0,755.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,4,16,C145,121.572790,29.875428,185.0,C102,121.569683,29.873619,25.0,394.8,370.9,0.940,4,926.56,949.49,22.93,30.0,16.2,79.7,79.3,103,103,0.0,2486.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,19,C044,121.584186,29.884022,215.0,C197,121.584186,29.881760,25.0,315.2,261.5,0.830,4,939.32,955.42,16.10,30.0,16.2,77.7,77.3,340,340,0.0,2454.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,4,17,C102,121.569683,29.873619,195.0,C060,121.568647,29.873166,25.0,203.5,121.8,0.599,4,951.20,959.76,8.55,30.0,14.2,79.3,79.2,82,82,0.0,2488.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,8,5,C070,121.537569,29.875880,75.0,C073,121.533425,29.883570,25.0,945.1,953.8,1.009,4,853.61,962.61,109.00,15.0,8.8,87.1,85.6,182,182,0.0,2482.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,6,13,C090,121.545856,29.896687,155.0,C024,121.562431,29.899401,25.0,1631.2,1636.0,1.003,4,778.95,964.33,185.39,15.0,8.8,87.1,84.5,179,179,0.0,2456.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,5,13,C117,121.546892,29.838337,155.0,C081,121.556216,29.843765,25.0,1090.8,1093.0,1.002,4,844.91,971.46,126.54,15.0,8.6,87.2,85.6,112,112,0.0,2466.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,9,14,C039,121.556216,29.855526,165.0,Depot,121.549482,29.870000,25.0,1741.2,1745.5,1.003,4,874.60,977.51,102.91,30.0,17.0,84.8,83.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,4,18,C060,121.568647,29.873166,205.0,C075,121.567093,29.871357,25.0,308.7,260.8,0.845,4,961.70,978.41,16.71,30.0,15.6,79.2,78.9,48,48,0.0,2491.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,20,C197,121.584186,29.881760,225.0,C122,121.573826,29.879951,25.0,1038.3,1028.8,0.991,4,957.25,1017.95,60.70,30.0,16.9,77.3,75.8,331,331,0.0,2474.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,2,23,C092,121.566057,29.861858,255.0,Depot,121.549482,29.870000,25.0,1851.2,1846.9,0.998,4,913.28,1020.39,107.11,30.0,17.2,82.1,80.4,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,8,6,C073,121.533425,29.883570,85.0,C085,121.527210,29.885379,25.0,635.0,642.1,1.011,4,964.33,1036.62,72.28,15.0,8.9,85.6,84.6,151,151,0.0,2471.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,6,14,C024,121.562431,29.899401,165.0,C068,121.569683,29.897592,25.0,740.7,737.4,0.995,4,966.23,1048.21,81.98,15.0,9.0,84.5,83.3,152,152,0.0,2453.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,5,14,C081,121.556216,29.843765,165.0,C120,121.560877,29.848288,25.0,689.0,684.6,0.994,4,973.16,1048.21,75.05,15.0,9.1,85.6,84.8,83,83,0.0,2473.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,4,19,C075,121.567093,29.871357,215.0,C018,121.554144,29.870905,25.0,1264.0,1259.6,0.997,4,980.26,1051.63,71.37,30.0,17.6,78.9,77.7,31,31,0.0,2516.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,21,C122,121.573826,29.879951,235.0,C196,121.566575,29.877237,25.0,789.9,771.5,0.977,4,1019.60,1063.20,43.60,30.0,17.7,75.8,74.8,306,306,0.0,2489.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,8,7,C085,121.527210,29.885379,95.0,C014,121.524620,29.885379,25.0,259.3,259.7,1.001,4,1038.34,1067.53,29.19,15.0,8.9,84.6,84.2,150,150,0.0,2467.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,5,15,C120,121.560877,29.848288,175.0,C049,121.559323,29.849193,25.0,234.7,190.5,0.812,4,1049.95,1072.62,22.66,15.0,8.4,84.8,84.5,65,65,0.0,2476.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,4,20,C018,121.554144,29.870905,225.0,C080,121.550000,29.870000,25.0,458.0,422.0,0.921,4,1053.28,1078.18,24.90,30.0,16.9,77.7,77.3,9,9,0.0,2524.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,22,C196,121.566575,29.877237,245.0,C186,121.566575,29.875428,25.0,298.1,211.2,0.708,4,1065.03,1078.18,13.15,30.0,16.1,74.8,74.5,287,287,0.0,2490.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,4,21,C080,121.550000,29.870000,235.0,Depot,121.549482,29.870000,25.0,215.9,59.9,0.278,4,1079.79,1084.84,5.06,30.0,11.9,77.3,77.2,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,8,8,C014,121.524620,29.885379,105.0,C176,121.523584,29.886284,25.0,162.8,151.8,0.932,4,1069.13,1086.55,17.42,15.0,8.7,84.2,84.0,139,139,1095.0,1226.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,5,16,C049,121.559323,29.849193,185.0,C072,121.558805,29.851455,25.0,302.2,266.4,0.881,4,1074.22,1104.34,30.12,15.0,8.8,84.5,84.2,50,50,0.0,2481.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,8,9,C176,121.523584,29.886284,115.0,C098,121.522548,29.885379,25.0,167.9,151.8,0.904,4,1088.20,1105.14,16.95,15.0,9.0,84.0,83.8,115,115,1350.0,1463.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,6,15,C068,121.569683,29.897592,175.0,C007,121.566575,29.892164,25.0,690.3,683.8,0.991,4,1049.95,1124.75,74.79,15.0,9.1,83.3,82.4,136,136,1329.0,1463.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,23,C186,121.566575,29.875428,255.0,C067,121.557251,29.872262,25.0,992.5,975.4,0.983,4,1079.79,1134.58,54.80,30.0,17.8,74.5,73.2,260,260,0.0,2510.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,3,10,C130,121.519440,29.900758,125.0,C187,121.567093,29.901210,25.0,4594.8,4603.7,1.002,4,632.32,1148.62,516.30,15.0,8.9,88.7,80.5,233,233,1338.0,1466.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,5,17,C072,121.558805,29.851455,195.0,C199,121.555180,29.854621,25.0,524.5,506.2,0.965,4,1105.92,1163.82,57.90,15.0,8.7,84.2,83.6,17,17,0.0,2490.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,8,10,C098,121.522548,29.885379,125.0,C189,121.515814,29.883117,25.0,703.3,706.2,1.004,4,1106.72,1185.84,79.13,15.0,8.9,83.8,82.8,97,97,0.0,2454.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,3,11,C187,121.567093,29.901210,135.0,C136,121.560877,29.900758,25.0,611.2,611.2,1.000,4,1150.32,1212.46,62.14,15.0,9.8,80.5,79.6,204,204,0.0,2454.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,8,11,C189,121.515814,29.883117,135.0,C121,121.514261,29.886284,25.0,398.1,392.6,0.986,4,1187.69,1224.92,37.23,15.0,10.5,82.8,82.4,73,73,1541.0,1673.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,24,C067,121.557251,29.872262,265.0,C144,121.544302,29.862763,25.0,1653.0,1645.4,0.995,4,1136.28,1238.79,102.51,30.0,16.1,73.2,70.9,223,223,0.0,2507.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,8,12,C121,121.514261,29.886284,145.0,C046,121.518404,29.888545,25.0,487.1,482.0,0.990,4,1226.83,1282.61,55.78,15.0,8.6,82.4,81.8,57,57,0.0,2453.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,25,C144,121.544302,29.862763,275.0,C158,121.541195,29.856883,25.0,761.5,729.3,0.958,4,1240.49,1284.49,44.00,30.0,16.6,70.9,70.0,220,220,1124.0,1246.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,6,16,C007,121.566575,29.892164,185.0,C173,121.547928,29.892616,25.0,1805.4,1808.3,1.002,4,1126.32,1325.06,198.74,15.0,9.1,82.4,79.8,118,118,1416.0,1574.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,5,18,C199,121.555180,29.854621,205.0,Depot,121.549482,29.870000,25.0,1805.2,1806.2,1.001,4,1165.70,1361.99,196.29,15.0,9.2,83.6,81.8,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,26,C158,121.541195,29.856883,285.0,C165,121.527728,29.866381,25.0,1694.0,1683.9,0.994,4,1286.30,1384.41,98.12,30.0,17.2,70.0,67.8,211,211,0.0,2483.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,27,C165,121.527728,29.866381,295.0,C004,121.528246,29.865477,25.0,292.4,122.3,0.418,4,1386.06,1394.83,8.77,30.0,13.9,67.8,67.7,188,188,0.0,2483.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,8,13,C046,121.518404,29.888545,155.0,C083,121.521512,29.879951,25.0,1009.9,1011.5,1.002,4,1284.49,1399.74,115.24,15.0,8.8,81.8,80.6,36,36,0.0,2467.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,28,C004,121.528246,29.865477,305.0,C012,121.523584,29.869548,25.0,696.7,647.9,0.930,4,1396.82,1439.46,42.64,30.0,15.2,67.7,66.8,174,174,0.0,2475.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,29,C012,121.523584,29.869548,315.0,C109,121.522548,29.870000,25.0,310.8,121.8,0.392,4,1441.21,1451.93,10.72,30.0,11.4,66.8,66.6,161,161,1531.0,1717.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,30,C109,121.522548,29.870000,325.0,C110,121.521512,29.866381,25.0,511.7,424.6,0.830,4,1453.75,1482.51,28.76,30.0,14.8,66.6,66.1,135,135,0.0,2471.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,8,14,C083,121.521512,29.879951,165.0,C180,121.528246,29.880856,25.0,671.7,666.9,0.993,4,1401.60,1483.37,81.76,15.0,8.2,80.6,79.8,26,26,0.0,2478.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,6,17,C173,121.547928,29.892616,195.0,C156,121.563467,29.890355,25.0,1528.4,1529.0,1.000,4,1326.83,1499.40,172.57,15.0,8.9,79.8,77.7,113,113,1478.0,1589.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,8,15,C180,121.528246,29.880856,175.0,C153,121.531353,29.879046,25.0,390.8,370.9,0.949,4,1485.04,1526.84,41.80,15.0,8.9,79.8,79.4,25,25,0.0,2485.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,31,C110,121.521512,29.866381,335.0,C135,121.515296,29.870452,25.0,812.5,761.1,0.937,4,1484.23,1536.38,52.15,30.0,14.6,66.1,65.1,120,120,0.0,2459.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,8,16,C153,121.531353,29.879046,185.0,C025,121.532389,29.874071,25.0,584.5,572.2,0.979,4,1527.85,1590.62,62.77,15.0,9.1,79.4,78.8,5,5,0.0,2491.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,32,C135,121.515296,29.870452,345.0,C030,121.518404,29.877237,25.0,872.6,821.8,0.942,4,1538.25,1592.31,54.06,30.0,15.2,65.1,64.0,101,101,0.0,2463.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,33,C030,121.518404,29.877237,355.0,C020,121.517368,29.877690,25.0,348.4,121.8,0.350,4,1593.93,1603.02,9.09,30.0,13.4,64.0,63.9,87,87,1615.0,1714.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,34,C020,121.517368,29.877690,365.0,C170,121.519440,29.876333,25.0,422.2,260.3,0.617,4,1604.81,1623.35,18.55,30.0,14.0,63.9,63.6,70,70,0.0,2466.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,3,12,C136,121.560877,29.900758,145.0,C010,121.522030,29.900758,25.0,3746.6,3754.6,1.002,4,1214.22,1629.08,414.87,15.0,9.1,79.6,73.4,192,192,0.0,2439.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,6,18,C156,121.563467,29.890355,205.0,C005,121.548964,29.890807,25.0,1410.6,1409.0,0.999,4,1501.37,1652.27,150.90,15.0,9.3,77.7,75.9,88,88,0.0,2479.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,6,19,C005,121.548964,29.890807,215.0,C057,121.548964,29.890355,25.0,196.5,60.3,0.307,4,1653.44,1662.59,9.15,15.0,6.6,75.9,75.8,62,62,0.0,2480.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,3,13,C010,121.522030,29.900758,155.0,C123,121.526692,29.897139,25.0,617.0,613.2,0.994,4,1630.53,1698.25,67.72,15.0,9.1,73.4,72.5,184,184,0.0,2451.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,35,C170,121.519440,29.876333,375.0,C087,121.530835,29.870905,25.0,1301.5,1263.6,0.971,4,1624.80,1725.71,100.91,30.0,12.5,63.6,61.8,54,54,0.0,2489.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,36,C087,121.530835,29.870905,385.0,C113,121.532389,29.871357,25.0,393.2,168.0,0.427,4,1727.08,1742.58,15.50,30.0,10.8,61.8,61.6,33,33,0.0,2492.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,3,14,C123,121.526692,29.897139,165.0,C142,121.531871,29.894426,25.0,600.0,593.4,0.989,4,1699.23,1776.87,77.64,15.0,7.6,72.5,71.4,164,164,0.0,2462.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,6,20,C057,121.548964,29.890355,225.0,C086,121.547928,29.881760,25.0,981.4,970.8,0.989,4,1664.50,1784.55,120.05,15.0,8.1,75.8,74.6,42,42,1975.0,2081.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,3,15,C142,121.531871,29.894426,175.0,C064,121.532389,29.894878,25.0,165.9,80.9,0.487,4,1778.68,1789.52,10.84,15.0,7.5,71.4,71.3,130,130,0.0,2461.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,8,17,C025,121.532389,29.874071,195.0,Depot,121.549482,29.870000,25.0,1717.6,1719.1,1.001,4,1592.31,1791.87,199.56,15.0,8.6,78.8,76.9,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,6,21,C086,121.547928,29.881760,235.0,C183,121.547410,29.879499,25.0,331.4,266.4,0.804,4,1785.65,1812.22,26.57,15.0,10.0,74.6,74.3,16,16,0.0,2504.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,3,16,C064,121.532389,29.894878,185.0,C079,121.536015,29.890807,25.0,593.9,581.9,0.980,4,1790.72,1870.81,80.09,15.0,7.3,71.3,70.3,120,120,0.0,2473.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,1,37,C113,121.532389,29.871357,395.0,Depot,121.549482,29.870000,25.0,1695.9,1665.0,0.982,4,1743.69,1880.23,136.54,30.0,12.2,61.6,59.4,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,3,17,C079,121.536015,29.890807,195.0,C133,121.539123,29.888998,25.0,398.9,370.9,0.930,4,1871.93,1911.25,39.32,15.0,9.4,70.3,69.8,93,93,0.0,2479.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,6,22,C183,121.547410,29.879499,245.0,Depot,121.549482,29.870000,25.0,1097.2,1084.9,0.989,4,1814.06,1943.45,129.39,15.0,8.4,74.3,73.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,3,18,C133,121.539123,29.888998,205.0,C089,121.541195,29.886284,25.0,404.2,371.9,0.920,4,1912.83,1953.83,41.00,15.0,9.1,69.8,69.3,75,75,0.0,2486.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
